# Constructed from biom file
#OTU ID	Sample.40.2	Sample.40.1	Sample.103.2	Sample.15.1	Sample.39.1	Sample.39.2	Sample.46.1	Sample.59.1	Sample.55.1	Sample.56.1	Sample.8.2	Sample.86.1	Sample.55.2	Sample.107.1	Sample.62.1	Sample.63.2	Sample.96.2	Sample.52.1	Sample.52.2	Sample.45.1	Sample.45.2	Sample.37.1	Sample.83.2	Sample.83.1	Sample.37.2	Sample.66.1	Sample.66.2	Sample.6.2	Sample.80.2	Sample.80.1	Sample.100.1	Sample.19.2	Sample.96.1	Sample.2.2	Sample.19.1	Sample.73.2	Sample.46.2	Sample.35.1	Sample.35.2	Sample.22.2	Sample.24.1	Sample.7.1	Sample.24.2	Sample.7.2	Sample.70.1	Sample.38.1	Sample.75.2	Sample.95.2	Sample.20.2	Sample.10.1	Sample.33.1	Sample.33.2	Sample.86.2	Sample.61.2	Sample.61.1	Sample.87.1	Sample.58.1	Sample.98.1	Sample.1.1	Sample.58.2	Sample.72.1	Sample.6.1	Sample.29.2	Sample.49.1	Sample.63.1	Sample.2.1	Sample.79.1	Sample.95.1	Sample.90.1	Sample.25.2	Sample.38.2	Sample.17.1	Sample.28.2	Sample.30.1	Sample.34.1	Sample.31.2	Sample.54.1	Sample.41.1	Sample.44.2	Sample.53.1	Sample.29.1	Sample.53.2	Sample.42.1	Sample.81.1	Sample.1.2	Sample.76.2	Sample.79.2	Sample.41.2	Sample.91.1	Sample.42.2	Sample.77.1	Sample.23.1	Sample.81.2	Sample.107.2	Sample.98.2	Sample.72.2	Sample.69.1	Sample.73.1	Sample.57.1	Sample.28.1	Sample.56.2	Sample.18.2	Sample.11.2	Sample.8.1	Sample.76.1	Sample.11.1	Sample.27.1	Sample.9.2	Sample.100.2	Sample.5.2	Sample.5.1	Sample.48.2	Sample.9.1	Sample.13.1	Sample.10.2	Sample.91.2	Sample.14.1	Sample.14.2	Sample.15.2	Sample.3.2	Sample.27.2	Sample.90.2	Sample.18.1	Sample.30.2	Sample.70.2	Sample.17.2	Sample.84.1	Sample.49.2	Sample.51.2	Sample.3.1	Sample.44.1	Sample.34.2	Sample.57.2	Sample.84.2	Sample.67.2	Sample.77.2	Sample.13.2	Sample.65.2	Sample.59.2	Sample.47.1	Sample.22.1	Sample.108.1	Sample.51.1	Sample.108.2	Sample.71.1	Sample.105.1	Sample.67.1	Sample.105.2	Sample.89.2	Sample.99.1	Sample.62.2	Sample.71.2	Sample.65.1	Sample.74.1	Sample.20.1	Sample.69.2	Sample.88.2	Sample.25.1	Sample.75.1	Sample.48.1	Sample.87.2	Sample.89.1	Sample.74.2	Sample.103.1	Sample.54.2	Sample.106.2	Sample.92.1	Sample.47.2	Sample.92.2	Sample.88.1	Sample.23.2	Sample.31.1	Sample.106.1	Sample.99.2
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__S24-7;g__	0.00094869795226	0.0019260893194	0.00124020887728	0.0	0.0	0.0	0.0225850660317	0.0	0.00738197280059	0.0	0.00335990171917	0.0	7.26596332142e-06	0.0	0.0	0.00146782527008	3.13033134557e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.78256998164e-05	1.48743120631e-05	0.00578108327627	0.0170074315081	0.00663325667646	0.00201041365346	0.0	0.00372153029326	0.00464559107112	0.0	0.0171070772059	0.00436343506541	0.0359108351005	0.00537675557767	7.62921991226e-05	0.0	1.40888726084e-05	4.03407060776e-05	0.0	0.0	0.0	9.09870798347e-05	0.0	1.35272235374e-05	0.0	0.0	0.0	0.0178345893881	0.0167092379736	0.0	0.0	0.0	0.0132997602561	0.0	0.0	0.0	0.0	0.000268653508615	0.000352863564536	0.00660774758404	0.0	0.000140624725342	0.0	0.0	0.0	0.0	0.00159516134392	0.00892445602937	0.0019357876563	0.0	0.0117197666121	0.00954982721584	1.61173341929e-05	0.0	0.0	0.0	0.0	4.16013756188e-05	0.0	0.0	0.0	0.00476834479387	0.0106052490627	0.0	0.0	0.00557600294442	0.0	0.0	0.0	0.0	0.00179731784875	1.63797480795e-05	0.007076278726	0.00225119061164	0.0	0.00398800769318	0.00531348842709	0.00636772173462	0.0	0.00334723587387	0.0	0.000507737925992	0.000449977501125	0.0	0.0	0.000137236962489	0.00289333633161	0.088099230005	0.0	0.00578749058026	0.0	0.0	7.68031458569e-06	0.0021192467429	0.0	1.61256510732e-05	0.00502853849953	0.0154358749433	0.0	0.0095417273561	0.0040127195639	2.55545333742e-05	0.0	0.00171893594259	0.0	0.00963608405946	0.0101504495414	0.00395542253839	0.00795162759877	0.0	0.0546495726496	0.00358730989126	1.12827340321e-05	0.00856313822606	7.05975375579e-06	0.0	0.0	0.0	0.0	0.00366011860638	0.00309382278305	0.0150911026036	0.0199353849361	0.0	0.0	0.0	0.00019994858465	1.26081145825e-05	4.7260095938e-05	0.00290037831021	0.0	0.0	1.45895947011e-05	0.00838952772324	0.0	0.00857719475277	0.0	0.0	0.0	0.0	0.0	0.013353126851	0.0	0.0	0.0045460623078	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Barnesiellaceae];g__	0.000112557384166	0.000263738371535	0.00140339425587	1.3551237228e-05	0.0221100290334	0.017909552196	0.00110052880755	6.6661111574e-05	1.68730806871e-05	0.0	0.00744876889945	0.00117031728602	0.000399627982678	0.0	0.00227462873876	0.0	0.00507113677983	0.0332420805632	0.0401941065671	0.0157004830918	0.0361983917832	0.0	0.0023759741494	0.00202702702703	0.0	0.0112300557127	0.0110468028271	0.00291536516436	0.000254813587935	0.000905830591193	0.0208568731971	7.23170378941e-05	0.0149844816884	0.000223291817595	0.000613568632034	0.00124976818816	0.00127527573529	0.000211659163621	0.000126224376452	0.0	0.0	0.0	0.0	2.30518320444e-05	0.00980376924631	0.00886647669554	0.0	0.0116723425274	0.0120960803882	0.0101115995942	1.81083968636e-05	8.26186817363e-06	0.000267607967071	1.38790578896e-05	0.0	0.0	0.00363918874714	0.0229609110496	0.000214296237762	0.00136101699823	0.0	0.000766108657028	0.0	0.0214922806892	0.0	0.000622653137727	0.0	0.0252245601083	0.0079444523889	0.00140839059366	0.00412610203485	0.0379833350299	0.0316789073145	2.38409332931e-05	0.0	0.0	5.87667380263e-05	7.78307026556e-06	0.00109597872512	0.0	0.0	0.0	0.0111567297394	0.000471482257013	3.49290067937e-05	0.00306299716558	2.25667411369e-05	0.00266671746128	0.0	0.0188606434808	0.0399474628396	5.52079499448e-05	0.00030039050766	0.0	0.0535044946429	0.0	0.0	0.00237506347152	0.000780169994936	0.0181639386896	0.0	3.5354678131e-05	7.39010907801e-06	8.11174743263e-06	0.00518242482018	1.32826820392e-05	8.10142990238e-06	0.0129168528372	0.00806959652017	8.28830023539e-06	6.71352708573e-06	0.00647301006404	0.016535492092	0.0	0.0232755207646	0.0	7.89035561833e-06	0.0	0.0	0.0193719064687	1.09490649499e-05	0.0148839759405	2.0580648702e-05	0.000138507352432	0.0152950654125	0.000249500998004	0.0	0.0190636818972	0.0036496350365	0.029762834922	0.0046017235797	0.0	0.00121986114667	0.0	0.000358927634667	0.00942903806974	0.0	0.0	0.00303505545464	0.0095552091181	0.0589983621371	0.0	0.0147251164636	0.0	0.0227702507286	0.0	0.0	0.0	0.00120594935013	0.0	0.000218285007458	0.0346130347502	0.0	1.26081145825e-05	0.0248824405114	0.0	0.0	0.00126889002698	1.45895947011e-05	0.00680429719414	1.55014726399e-05	0.000113928583054	0.0	0.0	0.000197216138508	0.0	1.53456610143e-05	0.00666531710865	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Butyricimonas	0.000643185052379	0.00141459672005	0.000359007832898	0.0	0.00142798167311	0.00253055580919	0.00261635150475	0.0	0.00145952147943	0.0	0.000159114288463	0.000577934462232	0.0	0.000992283688684	2.61451579168e-05	0.0	0.000453898045108	0.00420710823527	0.00778980302014	0.0023825955503	0.00300695992972	0.000170901219095	0.000823671038459	0.000324324324324	0.000232964472918	0.00682554035528	0.0074851132506	0.00224602112152	0.0	0.0	0.00134260305475	0.000462829042522	0.00204841713222	0.00145139681437	0.00166540057266	0.000411214049007	0.00317095588235	0.00117226613698	0.00183656467737	0.0	0.00357619683387	0.00548298749313	0.0043605060723	0.00431069259229	0.00195764647391	0.000864767997333	0.000562466480922	0.00276860685783	0.00622870711311	0.00731146432195	0.00247179617188	0.00543630925825	0.000675391535942	0.000638436662919	0.000638569604087	0.0	0.000490677134446	0.000184672206833	0.000388411930943	8.68734254192e-05	0.0120176665236	0.000521605894147	0.0	0.00150445964824	0.0	0.000832322051451	0.00039853230173	0.000685545536044	0.000206555762111	0.00384106525543	0.00273158400535	0.00162141724955	0.00651357548769	0.000937743376194	0.0023804956314	0.00249394202027	0.000957058304999	0.00042028579434	0.000650065812448	0.0	1.35825274367e-05	0.0	0.0	0.000970698764439	1.74645033968e-05	0.0013562524763	0.000564168528423	0.00088255649314	0.000321371183717	0.0	0.00262685802153	0.0	0.00124662060679	0.000901497330723	0.000116097787508	0.00323853542738	6.91276095673e-05	0.000196556976954	4.10615786808e-05	0.00616842481674	0.0	0.0	0.000790741671347	0.0	0.00386515295953	6.64134101958e-06	0.0	0.000385880823754	0.00089995500225	0.0	6.71352708573e-06	0.00107502287283	0.00125927591635	0.000139716840537	0.00834890359864	0.000135644310475	0.0	0.0	0.0	0.00784405757524	0.0	0.000645026042926	0.000884967894188	0.00270858822534	0.00297277977602	0.00259615903328	0.0	0.00130328120209	0.00202373127616	0.00776526306932	0.000316885156686	0.00161968221425	0.000180720169877	0.0	0.000552196361026	0.000151538111835	0.000632478632479	0.0	0.0	0.00144708085005	7.05975375579e-06	0.0	0.00160183402648	0.0	0.0	0.0	6.95241074843e-05	0.0	0.000565754016109	0.0	0.0	0.0	0.0	0.0	0.0102554408185	0.00015762925599	0.0	0.00260657529639	0.0	0.000499957320717	0.00513098744381	6.51020474594e-05	0.0	0.0	1.03797967636e-05	0.0	0.0	0.00075725199997	0.0	0.0	0.0	0.00497715738115	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Odoribacteraceae];g__Odoribacter	8.84379447022e-05	0.000319682874588	1.6318537859e-05	0.0	0.000845960706817	0.000639161003352	0.000256097898613	0.0	0.00028684237168	0.000200895758736	0.00119520732962	0.000187828700225	0.00265207661232	0.0	0.0	0.000689877876938	0.000281729821102	0.00208577760396	0.00330428119912	0.00200466660094	0.00200013514427	0.000327560669933	0.00121966673003	0.00143243243243	0.0011315417256	0.000466703614036	0.000389559797429	5.94972482523e-05	0.00297813380899	0.00665508189448	0.000864051470881	8.6780445473e-05	0.000831781502173	0.0	0.000467480862502	9.67562468252e-05	0.000264246323529	0.000390755378992	0.000485963849339	0.00208564540201	0.00249856952127	0.00430689484316	0.0038533066584	0.00278350871936	0.000745770085297	4.68850119036e-05	0.00065403079177	0.00055892063327	0.000567810316941	0.000656070341562	0.0	0.0	0.000344067386235	0.000124911521006	0.0	0.0	0.000299858248828	0.000307787011388	0.0	7.23945211826e-05	0.00202140473784	0.0	0.0	0.000734319590214	0.000490940611528	0.000171547293047	0.000288592356425	0.000720701717379	0.000286000286	0.000273142418164	0.000240254042535	0.00173048119011	0.00152869628793	0.000476818665861	0.0	0.00110547075367	6.71619863157e-05	2.33492107967e-05	0.00285814059688	0.00129335284708	0.0	0.000652721225873	0.00200183607895	0.000429880881394	0.0	0.000487641339795	0.00117347053912	0.000355562328171	0.000446348866274	0.00146318717541	0.00216235263967	0.00191387559809	0.000420546710724	2.81717915851e-05	0.000132683185723	0.000534515555975	3.45638047836e-05	3.27594961589e-05	2.73743857872e-05	0.000950863904556	0.000337392757302	0.0	9.60714180141e-05	0.00161423773909	0.00100528641997	6.64134101958e-06	0.00115040304614	0.0014825947439	0.00265486725664	0.000986307728011	0.00122857545669	0.000663311985361	0.00329810359044	0.00217337307501	0.00065985510971	0.0	7.89035561833e-06	0.0	0.0	0.00216191614041	0.00148907283318	0.000709528647219	5.48817298721e-05	0.000946466908285	0.00135023203567	0.00102497707288	0.00127195639007	0.000919963201472	0.000415124364341	0.00199540815713	0.0023835274829	0.0	4.51800424692e-05	0.00187995367794	0.000193268726359	0.000370426495597	0.00100854700855	0.0	4.51309361284e-05	0.00106666268844	0.000882469219474	0.0	0.000220435875204	0.0	0.0	1.54435384235e-05	6.95241074843e-05	0.0	0.000625307070436	0.0	0.0	0.0	0.0	0.0	0.000850681726884	1.5762925599e-05	0.00159382471053	0.000229317474756	0.0	0.00082919750753	0.000155014726399	0.000244132677973	0.0	0.00155968390406	0.00210709874301	0.00118076874991	1.53456610143e-05	0.000689774098983	0.0	0.00199620555968	0.00180505415162	0.00102158402733	0.000639584818084	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__	0.0	0.0	0.0035411227154	0.0	0.0	0.0	0.00160580303995	0.0	0.00218506394898	0.0	0.00530627650363	0.0	0.0	0.0	0.0	0.0	0.00111126762768	1.18510091134e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183764548027	0.00389559797429	0.0088204670534	0.0	0.0	0.00648703258139	0.0	0.00405959031657	0.0035292512281	0.0	0.0	0.000942095588235	0.000130251792997	0.0005869433505	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00412041490108	0.00113562063388	0.000831924247548	0.0	0.0	0.0	0.002262286436	0.000248332623812	0.0	0.0	0.0	0.00774145158914	0.0	0.0	0.00881839964792	0.0	0.0	0.0	0.00145497518918	0.0	0.000843748352054	0.0	0.0050616704366	0.0	0.0	0.0	1.58939555287e-05	0.0	0.0	0.00351760903329	0.00469319137013	0.00093480538319	0.0	0.0	0.0	0.0	0.0	3.49290067937e-05	0.0	0.0	0.00280005333435	0.00421353329763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45638047836e-05	0.0	0.0	8.12704191928e-06	0.0	0.00131519402647	0.00142629105206	0.0	0.0	0.00104269054007	0.0	0.00775823550916	0.00109494525274	1.65766004708e-05	0.0	0.0	0.00316318117083	0.0	0.00108355154858	0.000994724943482	7.89035561833e-06	0.0	0.0	0.0	0.0	0.0	0.00166017232863	0.00151588602384	0.0	0.0	0.0	0.0	0.00491230497803	0.0	0.000861100969255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.45917963942e-06	0.0	0.0	0.00255705615237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00224485455705	0.000346784363178	0.0	0.00322573247823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__Paraprevotella	0.0	7.99207186471e-06	0.00146866840731	0.0	0.0	0.0	0.00643013372463	0.0	0.00371207775116	0.005282376715	0.00438859409575	0.00213835751026	0.0	0.0	0.0	0.0	0.00907796090216	0.0	0.0	0.0	0.0	0.0	0.0422923398593	0.00556756756757	0.0	0.0	0.0	0.00902870742228	0.00767625933653	0.0160461419011	0.0	0.00568411917848	0.000446927374302	0.00411849352454	0.00623794775901	0.00262854470542	0.00600873161765	0.00149789561947	0.00471448046047	0.0	0.0	0.0	0.0	0.0	0.0	0.00388624654223	0.0	0.0127771856396	0.0	0.0	0.0	0.0	0.00221732315574	0.0	0.0	0.0	0.0121851488387	0.00238021955473	0.0152418199108	0.00267859728376	0.0	0.00785668878058	0.0	0.00150445964824	0.0	0.00290359677491	0.0	0.00898240433124	0.0	0.00880030728522	0.0156426273346	0.0	0.0	1.58939555287e-05	8.71976421758e-06	0.0	0.00130965873316	0.000179010616108	0.00239073790528	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.52399093316e-05	0.0	0.0	0.0	1.84026499816e-05	0.0	0.0	0.0444322818191	1.5721045764e-05	0.000449329462187	0.000475012694305	0.0133039514926	0.0	0.00360688923878	0.00372638307501	0.00637766413432	0.0	0.0	0.00361288951465	0.0	0.00922052073602	0.0	0.0	0.0	0.0	0.0212128026385	0.0	0.0	0.0	0.0	0.0	0.0	3.55578312568e-05	0.0	0.0	0.00568025904176	0.00459382718899	0.0	0.032698117279	0.0	0.0	0.00909814231847	0.0	0.000723324814174	0.0	0.00501498471409	0.0	0.00386537452718	0.0	0.0	0.0	2.25654680642e-05	0.00611652730433	0.0428032870213	1.30232073555e-05	0.00282157920261	0.0	0.0	0.0	0.00285048840686	0.0	0.0	0.0	0.0	0.0	0.0	0.0465617671533	0.0	0.000756620428752	0.0	0.00405127538736	0.0355402526918	0.0251198068458	0.0	0.0	0.075178254507	0.0	0.0	0.00751524580827	0.0	0.017304332831	0.0	0.0	0.0	8.17267221864e-06	0.00246697001261	0.0
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__[Paraprevotellaceae];g__[Prevotella]	0.0745451475708	0.068524024168	0.00623368146214	6.77561861398e-06	0.0	1.30441021092e-05	0.0518702068164	0.0	0.0625569466473	1.18173975727e-05	3.70033228984e-06	0.0	0.0	1.30563643248e-05	0.0	1.46782527008e-05	0.034621464682	5.92550455671e-05	1.59627111069e-05	8.21584672516e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.124066636918	0.0	0.0	2.6586199104e-05	0.0	0.0199627560521	0.0	0.0	0.00814365077445	0.0837660845588	0.000236081374808	0.00370468544885	1.91343614864e-05	9.53652489033e-06	0.0	0.0	0.0	0.0	1.04188915341e-05	0.0	0.0	0.0	6.76361176868e-06	9.05419843181e-06	8.26186817363e-06	0.0	0.019347406698	0.00663402866468	0.0	0.0	0.0	0.0	0.0	0.0	0.0114916298554	0.0	0.0	0.0	0.0444053344855	0.0	0.0	0.0	0.0179420425931	5.22291396816e-06	7.27092937019e-06	8.3081319996e-06	0.000913902442901	8.71976421758e-06	0.0	0.0588339000126	0.026758195573	0.0286028957477	0.0	0.0	1.55409815684e-05	0.0	0.0	0.000628722122286	0.0	0.0	0.0266290786491	0.0221210498125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.146325867552	0.00435701298914	0.0	8.12704191928e-06	8.03316088815e-06	0.127432401855	0.0483978243519	8.11174743263e-06	0.0	0.124950189942	8.10142990238e-06	0.0	0.0	4.14415011769e-05	0.0	0.0	0.0	0.0	2.08375297803e-05	0.0526902788244	7.89035561833e-06	0.0	0.0	0.000192012288786	0.0	0.0	0.0732053674332	7.69485291289e-06	0.0	1.34865404326e-05	0.0	2.55545333742e-05	0.119503926385	1.20205310671e-05	0.0221957385835	6.83410216983e-06	0.0	0.0	0.0052734752478	0.0	0.0	0.0	0.0	7.45917963942e-06	7.05975375579e-06	0.0	0.0808999661998	0.0	0.0	0.0	0.0213439009977	0.0	0.0172108327006	0.0	0.0	1.24686724604e-05	0.0	0.0	0.0	0.0380359394704	1.56257324562e-05	0.0487911147122	0.0	4.87763239723e-05	0.0	0.0287425539533	1.55680792104e-05	0.0	1.03797967636e-05	0.0	3.06913220287e-05	7.49754455416e-06	0.0	0.0	2.22846191559e-05	2.45180166559e-05	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__4C0d-2;o__YS2;f__;g__	0.0	7.99207186471e-06	0.000587467362924	0.0	0.0	0.0	0.0	1.66652778935e-05	0.00709513042891	0.0	2.59023260289e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000156101087778	0.000432461652814	0.0	0.000776151555471	0.0	0.0	0.0	0.0	1.48743120631e-05	0.0	0.0	0.00248580961623	0.00131617008967	0.0	0.0	0.000467480862502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.04443630421e-06	0.0	6.21475071081e-05	9.37700238072e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0208879821238	0.0388108414928	0.0	0.0	0.0	0.0	0.0	0.0	0.000211902394497	0.0	0.000447755847691	0.0	0.0	0.0	0.0	0.000238333571667	0.00528359865136	0.0	0.0	0.0	0.000540394487976	0.0	0.0	0.0119044620745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00494211630898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.06190340794e-05	0.000164991750412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016697830821	0.0	0.00138237039435	0.000121138703816	0.0	0.0	0.0	0.0	0.0	0.0	0.000195515182506	0.0	0.0	5.12820512821e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000550361939414	0.0	0.0	0.0	0.0	0.0	0.0	4.15191870543e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Cyanobacteria;c__Chloroplast;o__Streptophyta;f__;g__	0.0	0.0	0.0	0.0	0.000121818341782	0.00016957332742	1.38431296548e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87130108032e-05	0.0	0.0	0.0	1.64316934503e-05	2.02716399757e-05	0.0	0.0	0.0	1.66403194941e-05	0.0	0.0	8.92458723784e-05	0.0	0.0	0.0	0.0	0.0	1.24051009775e-05	0.0	2.41890617063e-05	0.0	0.0	1.89336564677e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.38790578896e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.3081319996e-06	1.58939555287e-05	0.0	0.0	4.19762414473e-05	0.0	3.76071131168e-05	0.0	0.0	0.0	0.000306013158566	0.0	0.0	3.04775837372e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.25081676771e-05	0.0	7.0709356262e-06	0.0	1.62234948653e-05	3.46650489644e-05	6.64134101958e-06	0.0	2.03095170397e-05	0.0	0.0	0.0	0.0	0.0	3.10481867859e-05	0.0	0.0	0.0	2.38521168754e-05	0.0	6.40040962622e-05	0.0	0.0	3.43010811701e-05	0.0	0.0	0.0	0.0	0.0	0.0	1.80307966006e-05	6.88880775404e-06	6.83410216983e-06	0.0	0.0	0.0	0.0	3.4188034188e-05	0.0	0.0	0.000111887694591	0.0	2.6046414711e-05	0.0	0.0	0.0	6.17741536941e-05	0.000104286161226	0.00019062445394	0.0	0.000123766205638	0.0	0.0	8.56922505641e-05	0.0	0.0	0.0	0.0	3.8219579126e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;Other;Other;Other;Other	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.87130108032e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.89944627863e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.36299204013e-05	0.0	0.0	0.0	0.0	1.63001841921e-05	0.0	0.0	1.53418941102e-05	0.0	0.000123682438468	0.0	0.0	0.0	0.0	0.0	0.0	9.53637331723e-05	0.0	0.0	0.0	0.0	1.61173341929e-05	0.0	2.71650548734e-05	0.0	0.0	0.0	0.000227038544159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.31707964308e-05	0.0	3.45638047836e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.28728270814e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.90696220665e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.54707757047e-05	0.0	0.0	0.0	1.26081145825e-05	0.0	0.0	1.56257324562e-05	1.52878316504e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.06913220287e-05	0.0	1.39037581858e-05	3.29951332179e-05	0.0	0.0	3.65477038905e-05	0.0
k__Bacteria;p__Firmicutes;c__Bacilli;Other;Other;Other	0.0	0.0	0.0	6.77561861398e-06	0.0	0.0	1.38431296548e-05	0.0	0.0	1.18173975727e-05	3.70033228984e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.76361176868e-06	0.0	0.0	0.0	2.77581157791e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.75780906678e-05	0.0	0.0	0.0	7.27092937019e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.07475823101e-05	0.0	0.0	2.77342504125e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.45638047836e-05	0.0	1.36871928936e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.95070562512e-06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0284675954e-05	0.0	0.0	0.0	0.0	1.36682043397e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.11624514886e-05	0.0	2.50548073912e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5762925599e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
